cont_id,part_id,cnt_age_exact,cnt_age_est_min,cnt_age_est_max,cnt_gender,cnt_home,cnt_work,cnt_school,cnt_transport,cnt_leisure,cnt_otherplace,frequency_multi,phys_contact,duration_multi,cnt_otherplace_family,cnt_otherplace_grandparents,cnt_hh_member
882985802,8829858,38,,,M,true,false,false,false,false,false,1,1,4,false,false,N
882985803,8829858,33,,,F,true,false,false,false,false,false,1,1,4,false,false,N
882985804,8829858,6,,,F,true,false,false,true,false,false,1,1,5,false,false,N
882985805,8829858,17,,,F,false,false,false,true,false,false,1,2,3,false,false,N
882985806,8829858,15,,,F,false,false,false,true,false,false,1,2,3,false,false,N
882985807,8829858,,30,35,F,false,false,false,true,false,false,2,2,1,false,false,N
882985808,8829858,,40,45,F,false,false,false,false,false,true,4,2,2,false,false,N
882985809,8829858,,50,55,F,false,false,false,false,false,true,4,2,2,false,false,N
882985810,8829858,,65,70,M,false,false,false,false,false,true,4,1,2,false,false,N
882985811,8829858,81,,,M,false,false,false,false,false,true,2,1,4,true,false,N
882985812,8829858,80,,,F,false,false,false,false,false,true,2,1,4,true,false,N
882985813,8829858,57,,,F,false,false,false,false,false,true,4,2,1,true,false,N
882985814,8829858,61,,,M,false,false,false,true,false,false,2,2,1,false,false,N
882985815,8829858,50,,,M,false,false,false,true,false,false,3,2,1,false,false,N
882985816,8829858,,25,30,M,true,false,false,false,false,false,5,2,1,false,false,N
882985817,8829858,,60,65,M,false,false,false,true,false,false,2,2,1,false,false,N
882985818,8829858,61,,,M,false,false,false,false,false,true,3,2,2,false,false,N
882985819,8829858,6,,,F,false,false,false,true,false,true,1,1,5,true,false,N
882985820,8829858,6,,,F,false,false,false,true,false,true,2,1,4,true,false,N
882985821,8829858,,30,35,F,false,false,false,false,false,true,3,2,1,false,false,N
882985822,8829858,33,,,F,false,false,false,false,false,true,1,2,2,true,false,N
883072301,8830723,45,,,M,true,false,false,false,false,false,1,1,5,false,false,Y
883072302,8830723,59,,,F,false,true,false,false,false,false,4,2,3,false,false,N
883072303,8830723,,35,40,F,false,true,false,false,false,false,3,2,2,false,false,N
883072304,8830723,80,,,F,false,false,false,false,true,false,2,2,3,false,false,N
883072305,8830723,65,,,F,false,true,false,false,false,false,1,1,3,false,false,N
883072306,8830723,14,,,F,false,true,false,false,false,false,1,2,5,false,false,N
883072307,8830723,21,,,M,false,true,false,false,false,false,2,2,5,false,false,N
883072308,8830723,4,,,F,false,true,false,false,false,false,2,1,3,false,false,N
883072309,8830723,53,,,M,false,true,false,false,false,false,1,2,4,false,false,N
883072310,8830723,,,,M,false,true,false,false,false,false,3,2,1,false,false,N
883072311,8830723,15,,,F,false,true,false,false,false,false,1,1,5,false,false,N
883072312,8830723,,,,F,false,true,false,false,false,false,2,2,3,false,false,N
883072313,8830723,39,,,M,false,true,false,false,false,false,2,1,5,false,false,N
883072314,8830723,37,,,M,false,true,false,false,false,false,3,1,2,false,false,N
883072315,8830723,,,,M,false,true,false,false,false,false,1,2,1,false,false,N
883072316,8830723,,,,M,false,true,false,false,false,false,4,2,2,false,false,N
883072317,8830723,,,,F,false,true,false,false,false,false,2,2,1,false,false,N
883072318,8830723,15,,,F,false,true,false,false,false,false,1,1,3,false,false,N
883072319,8830723,52,,,M,false,true,false,false,false,false,1,1,2,false,false,N
883072320,8830723,39,,,M,false,true,false,false,false,false,4,1,4,false,false,N
883072321,8830723,,,,F,false,true,false,false,false,false,2,2,5,false,false,N
883072322,8830723,18,,,M,false,true,false,false,false,false,2,2,1,false,false,N
883072323,8830723,,,,M,false,true,false,false,false,false,3,1,3,false,false,N
883072324,8830723,30,,,F,false,true,false,false,false,false,3,1,2,false,false,N
883072325,8830723,44,,,F,false,true,false,false,false,false,2,2,3,false,false,N
883072326,8830723,,,,F,false,true,false,false,false,false,1,2,1,false,false,N
883072327,8830723,,,,M,false,true,false,false,false,false,1,1,1,false,false,N
883072328,8830723,62,,,M,false,true,false,false,false,false,1,2,5,false,false,N
883072329,8830723,,,,M,false,true,false,false,false,false,2,2,5,false,false,N
883147501,8831475,,40,45,F,false,true,false,false,false,false,1,2,2,false,false,N
883147502,8831475,27,,,F,false,true,false,false,false,false,1,2,4,false,false,N
883147503,8831475,46,,,F,false,true,false,false,false,false,1,1,4,false,false,N
883147504,8831475,28,,,M,false,true,false,false,false,false,1,1,5,false,false,N
883147505,8831475,26,,,F,false,true,false,false,false,false,1,1,3,false,false,N
883147506,8831475,,50,55,F,true,false,false,false,false,false,1,2,3,false,false,N
883147507,8831475,23,,,M,false,true,false,false,false,false,2,2,2,false,false,N
883147508,8831475,58,,,M,false,true,false,false,false,false,1,2,3,false,false,N
883147509,8831475,23,,,F,false,true,false,false,false,false,1,2,3,false,false,N
883147510,8831475,,30,35,M,false,true,false,false,false,false,1,2,3,false,false,N
883147511,8831475,9,,,F,false,true,false,false,false,false,1,1,5,false,false,N
883147512,8831475,9,,,F,true,false,false,false,false,false,1,1,5,false,false,N
883147513,8831475,9,,,F,false,true,false,false,false,false,1,1,5,false,false,N
883147514,8831475,9,,,M,false,true,false,false,false,false,1,2,5,false,false,N
883147515,8831475,9,,,M,false,true,false,false,false,false,1,2,5,false,false,N
883147516,8831475,1,,,M,false,true,false,false,false,false,5,1,2,false,false,Y
883147517,8831475,10,,,M,false,true,false,false,false,false,1,1,5,false,false,N
883147518,8831475,9,,,M,false,true,false,false,false,false,1,1,5,false,false,N
883147519,8831475,9,,,M,false,true,false,false,false,false,1,1,5,false,false,N
883147520,8831475,10,,,M,false,true,false,false,false,false,1,2,5,false,false,N
883147521,8831475,11,,,F,false,true,false,false,false,false,1,1,5,false,false,N
883147522,8831475,9,,,M,false,true,false,false,false,false,1,2,5,false,false,N
883147523,8831475,9,,,M,false,true,false,false,false,false,1,2,5,false,false,N
883147524,8831475,9,,,,false,true,false,false,false,false,1,1,5,false,false,N
883147525,8831475,12,,,F,false,true,false,false,false,false,1,1,5,false,false,N
883147526,8831475,9,,,M,false,true,false,false,false,false,1,2,5,false,false,N
883147527,8831475,29,,,F,false,true,false,false,false,false,1,2,5,false,false,N
883147528,8831475,9,,,F,false,true,false,false,false,false,1,2,5,false,false,N
883147529,8831475,28,,,M,false,true,false,false,false,false,1,1,5,false,false,N
883147530,8831475,46,,,F,false,true,false,false,false,false,1,1,5,false,false,N
883147531,8831475,9,,,F,false,true,false,false,false,false,1,2,5,false,false,N
883147532,8831475,11,,,F,false,true,false,false,false,false,1,1,2,false,false,N
883147533,8831475,9,,,M,false,true,false,false,false,false,1,1,5,false,false,N
883147534,8831475,9,,,M,false,true,false,false,false,false,1,2,5,false,false,N
883147535,8831475,10,,,F,false,true,false,false,false,false,1,2,5,false,false,N
883147536,8831475,28,,,M,false,true,false,false,false,false,1,2,5,false,false,N
883147537,8831475,46,,,F,false,true,false,false,false,false,1,2,5,false,false,N
883147538,8831475,58,,,M,false,true,false,false,false,false,1,2,4,false,false,N
883147539,8831475,,50,55,F,false,true,false,false,false,false,1,1,4,false,false,N
883147540,8831475,,50,55,F,false,true,false,false,false,false,1,2,4,false,false,N
883147541,8831475,,35,40,F,false,true,false,false,false,false,1,1,4,false,false,N
883147542,8831475,,40,45,M,false,false,false,false,true,false,2,2,2,false,false,N
883147543,8831475,8,,,M,false,false,false,false,true,false,2,2,2,false,false,N
883147544,8831475,52,,,M,true,false,false,false,false,false,1,2,5,false,false,Y
883147545,8831475,55,,,F,true,false,false,false,false,false,1,2,5,false,false,Y
883147546,8831475,26,,,M,false,false,false,false,true,false,3,1,4,false,false,N
883147547,8831475,32,,,M,false,false,false,false,true,false,3,1,4,false,false,N
883147548,8831475,25,,,F,false,false,false,false,true,false,1,1,5,false,false,N
883147549,8831475,33,,,M,false,false,false,false,true,false,3,1,4,false,false,N
883147550,8831475,32,,,M,false,false,false,false,true,false,5,1,3,false,false,N
883147551,8831475,,,,M,false,true,false,false,false,false,5,1,1,false,false,N
883147552,8831475,39,,,M,false,true,false,false,false,false,2,1,5,false,false,N
883147553,8831475,54,,,M,false,true,false,false,false,false,2,2,3,false,false,N
883147554,8831475,,,,M,false,true,false,false,false,false,4,2,3,false,false,N
883147555,8831475,,,,F,false,true,false,false,false,false,2,2,4,false,false,N
883147556,8831475,,,,M,false,true,false,false,false,false,1,2,4,false,false,N
883147557,8831475,54,,,F,false,true,false,false,false,false,2,2,5,false,false,N
883147558,8831475,,,,M,false,true,false,false,false,false,5,2,1,false,false,N
883147559,8831475,10,,,F,false,true,false,false,false,false,1,1,5,false,false,N
883147560,8831475,,,,M,false,true,false,false,false,false,1,2,5,false,false,N
883147561,8831475,,,,M,false,true,false,false,false,false,1,2,2,false,false,N
883147562,8831475,,,,F,false,true,false,false,false,false,2,2,1,false,false,N
883147563,8831475,35,,,F,false,true,false,false,false,false,4,1,3,false,false,N
883147564,8831475,,,,F,false,true,false,false,false,false,3,1,4,false,false,N
883147565,8831475,38,,,M,false,true,false,false,false,false,3,2,5,false,false,N
883147566,8831475,32,,,M,false,true,false,false,false,false,1,1,5,false,false,N
883147567,8831475,,,,M,false,true,false,false,false,false,2,2,3,false,false,N
883147568,8831475,6,,,M,false,true,false,false,false,false,1,1,4,false,false,N
883147569,8831475,10,,,M,false,true,false,false,false,false,2,2,1,false,false,N
883147570,8831475,,,,M,false,true,false,false,false,false,2,1,1,false,false,N
883147571,8831475,,,,M,false,true,false,false,false,false,4,2,1,false,false,N
883147572,8831475,69,,,F,false,true,false,false,false,false,2,2,4,false,false,N
883147573,8831475,61,,,M,false,true,false,false,false,false,4,1,3,false,false,N
883147574,8831475,20,,,F,false,true,false,false,false,false,2,2,3,false,false,N
883147575,8831475,46,,,F,false,true,false,false,false,false,5,2,5,false,false,N
883147576,8831475,45,,,M,false,true,false,false,false,false,2,1,3,false,false,N
883147577,8831475,,,,M,false,true,false,false,false,false,3,1,3,false,false,N
883147578,8831475,24,,,F,false,true,false,false,false,false,2,2,5,false,false,N
883147579,8831475,,,,M,false,true,false,false,false,false,2,2,3,false,false,N
883147580,8831475,54,,,M,false,true,false,false,false,false,1,1,3,false,false,N
883147581,8831475,,,,M,false,true,false,false,false,false,5,2,3,false,false,N
883147582,8831475,,,,M,false,true,false,false,false,false,2,1,4,false,false,N
883147583,8831475,,,,M,false,true,false,false,false,false,2,2,3,false,false,N
883147584,8831475,36,,,F,false,true,false,false,false,false,2,2,3,false,false,N
883147585,8831475,,,,M,false,true,false,false,false,false,5,2,1,false,false,N
883147586,8831475,,,,M,false,true,false,false,false,false,2,2,4,false,false,N
883147587,8831475,,,,M,false,true,false,false,false,false,4,2,3,false,false,N
883147588,8831475,10,,,M,false,true,false,false,false,false,2,2,3,false,false,N
883147589,8831475,41,,,M,false,true,false,false,false,false,2,2,2,false,false,N
883147590,8831475,,,,M,false,true,false,false,false,false,4,2,3,false,false,N
883151401,8831514,10,,,M,true,false,false,false,false,false,1,1,4,false,false,Y
883151402,8831514,14,,,M,true,false,false,false,false,false,1,1,4,false,false,Y
883151403,8831514,46,,,M,true,false,false,false,false,false,1,1,4,false,false,Y
883151404,8831514,,50,55,M,false,false,false,false,true,false,3,2,1,false,false,N
883151405,8831514,,40,45,F,false,false,false,false,true,false,4,2,1,false,false,N
883151406,8831514,,40,45,F,false,false,false,false,true,false,4,2,1,false,false,N
883151407,8831514,,30,35,F,false,false,false,true,false,false,5,2,1,false,false,N
883151408,8831514,,60,65,M,false,false,false,false,false,true,5,2,1,false,false,N
883151409,8831514,,25,30,F,false,false,false,false,false,true,5,2,3,false,false,N
883151410,8831514,,40,45,F,true,false,false,false,false,false,4,2,1,false,false,N
883151411,8831514,,30,35,M,false,false,false,false,false,true,4,2,2,false,false,N
883151412,8831514,,45,50,F,false,false,false,false,true,true,4,2,2,false,false,N
883151413,8831514,47,,,M,false,false,false,false,true,false,3,1,1,false,false,N
883151414,8831514,,40,45,M,false,false,false,false,true,true,3,2,2,false,false,N
883151415,8831514,11,,,M,false,false,false,false,true,false,3,2,1,false,false,N
888280301,8882803,35,,,F,true,false,false,false,false,false,1,1,4,false,false,Y
888280302,8882803,3,,,F,true,false,false,true,false,false,1,1,3,false,false,Y
888280303,8882803,6,,,M,true,false,false,true,false,false,1,1,3,false,false,Y
888280304,8882803,39,,,F,false,false,false,false,false,true,3,2,1,false,false,N
888280305,8882803,,25,30,M,false,false,true,false,false,false,3,2,1,false,false,N
888280306,8882803,,20,25,M,false,false,false,true,false,false,5,2,2,false,false,N
888280307,8882803,,25,30,F,false,false,false,false,false,true,4,2,1,false,false,N
888280308,8882803,2,,,M,true,false,false,false,false,false,1,2,3,false,false,N
888280309,8882803,13,,,F,false,true,false,false,false,false,1,1,5,false,false,N
888280310,8882803,21,,,F,false,true,false,false,false,false,1,2,4,false,false,N
888280311,8882803,20,,,F,false,true,false,false,false,false,1,1,4,false,false,N
888280312,8882803,,,,F,false,true,false,false,false,false,1,2,2,false,false,N
888280313,8882803,45,,,M,false,true,false,false,false,false,3,2,2,false,false,N
888280314,8882803,29,,,F,false,true,false,false,false,false,3,2,3,false,false,N
888280315,8882803,,,,F,false,true,false,false,false,false,4,2,4,false,false,N
888280316,8882803,,,,M,false,true,false,false,false,false,2,1,3,false,false,N
888280317,8882803,45,,,F,false,true,false,false,false,false,3,1,5,false,false,N
888280318,8882803,45,,,F,false,true,false,false,false,false,1,1,5,false,false,N
888280319,8882803,,,,M,false,true,false,false,false,false,4,2,1,false,false,N
888280320,8882803,40,,,M,false,true,false,false,false,false,1,1,2,false,false,N
888280321,8882803,16,,,F,false,true,false,false,false,false,1,2,2,false,false,N
888280322,8882803,49,,,M,false,true,false,false,false,false,1,2,5,false,false,N
888280323,8882803,65,,,F,false,true,false,false,false,false,5,2,3,false,false,N
888280324,8882803,1,,,F,false,true,false,false,false,false,3,2,3,false,false,N
888280325,8882803,44,,,F,false,true,false,false,false,false,3,2,4,false,false,N
888280326,8882803,70,,,F,false,true,false,false,false,false,4,1,3,false,false,N
888280327,8882803,,,,F,false,true,false,false,false,false,5,2,1,false,false,N
888280328,8882803,46,,,M,false,true,false,false,false,false,1,1,4,false,false,N
888280329,8882803,55,,,F,false,true,false,false,false,false,1,1,4,false,false,N
888280330,8882803,37,,,M,false,true,false,false,false,false,2,2,3,false,false,N
888280331,8882803,,,,M,false,true,false,false,false,false,1,1,3,false,false,N
888280332,8882803,,,,M,false,true,false,false,false,false,2,2,3,false,false,N
888280333,8882803,50,,,M,false,true,false,false,false,false,3,1,4,false,false,N
888280334,8882803,49,,,M,false,true,false,false,false,false,2,2,3,false,false,N
888280335,8882803,,,,M,false,true,false,false,false,false,2,1,2,false,false,N
888280336,8882803,,,,M,false,true,false,false,false,false,1,1,3,false,false,N
888280337,8882803,,,,M,false,true,false,false,false,false,3,1,3,false,false,N
888280338,8882803,15,,,M,false,true,false,false,false,false,1,2,5,false,false,N
888343801,8883438,80,,,M,true,false,false,false,false,false,1,,5,false,false,Y
888411601,8884116,44,,,F,true,false,false,false,false,false,1,1,4,false,false,Y
888411602,8884116,18,,,M,true,false,false,true,false,false,1,1,4,false,false,Y
888411603,8884116,,45,50,M,false,false,false,false,false,true,2,2,1,false,false,N
888411604,8884116,,40,45,F,false,false,false,false,false,true,3,2,1,false,false,N
888411605,8884116,47,,,M,false,false,false,false,false,true,1,2,1,false,false,N
888411606,8884116,,75,80,M,true,false,false,false,false,false,3,2,1,false,false,N
888411607,8884116,46,,,M,false,false,false,false,true,false,3,1,4,false,false,N
888411608,8884116,,60,65,M,false,false,false,false,true,false,3,1,4,false,false,N
888411609,8884116,,50,55,M,false,false,false,false,true,false,3,1,4,false,false,N
888411610,8884116,,70,75,M,false,false,false,false,true,false,3,1,4,false,false,N
888411611,8884116,,70,75,M,false,false,false,false,true,false,3,1,4,false,false,N
888411612,8884116,,,,F,false,true,false,false,false,false,1,2,2,false,false,N
888411613,8884116,55,,,M,false,true,false,false,false,false,2,1,3,false,false,N
888411614,8884116,,,,M,false,true,false,false,false,false,3,2,4,false,false,N
888411615,8884116,48,,,M,false,true,false,false,false,false,2,2,2,false,false,N
888411616,8884116,6,,,M,false,true,false,false,false,false,1,1,4,false,false,N
888411617,8884116,,,,M,false,true,false,false,false,false,4,1,5,false,false,N
888411618,8884116,,,,F,false,true,false,false,false,false,3,2,4,false,false,N
888411619,8884116,54,,,M,false,true,false,false,false,false,3,2,3,false,false,N
888411620,8884116,64,,,M,false,true,false,false,false,false,3,2,2,false,false,N
888411621,8884116,,,,M,false,true,false,false,false,false,1,2,2,false,false,N
888411622,8884116,7,,,M,false,true,false,false,false,false,2,2,3,false,false,N
888411623,8884116,39,,,M,false,true,false,false,false,false,5,1,1,false,false,N
888411624,8884116,,,,F,false,true,false,false,false,false,4,2,5,false,false,N
888411625,8884116,4,,,M,false,true,false,false,false,false,1,2,4,false,false,N
888411626,8884116,52,,,M,false,true,false,false,false,false,1,1,5,false,false,N
888411627,8884116,,,,F,false,true,false,false,false,false,1,2,2,false,false,N
888411628,8884116,9,,,F,false,true,false,false,false,false,2,2,1,false,false,N
888411629,8884116,53,,,M,false,true,false,false,false,false,2,1,2,false,false,N
888411630,8884116,38,,,M,false,true,false,false,false,false,2,2,5,false,false,N
888411631,8884116,,,,M,false,true,false,false,false,false,2,2,3,false,false,N
888411632,8884116,,,,F,false,true,false,false,false,false,1,2,5,false,false,N
888411633,8884116,,,,F,false,true,false,false,false,false,3,2,2,false,false,N
888411634,8884116,41,,,M,false,true,false,false,false,false,1,2,2,false,false,N
888411635,8884116,43,,,M,false,true,false,false,false,false,1,2,4,false,false,N
888411636,8884116,,,,F,false,true,false,false,false,false,2,1,1,false,false,N
888411637,8884116,,,,M,false,true,false,false,false,false,1,1,2,false,false,N
888411638,8884116,46,,,M,false,true,false,false,false,false,4,2,2,false,false,N
888411639,8884116,,,,M,false,true,false,false,false,false,5,2,1,false,false,N
888411640,8884116,47,,,F,false,true,false,false,false,false,2,1,3,false,false,N
888411641,8884116,4,,,F,false,true,false,false,false,false,1,1,4,false,false,N
888411642,8884116,66,,,M,false,true,false,false,false,false,2,1,3,false,false,N
888411643,8884116,26,,,F,false,true,false,false,false,false,1,2,1,false,false,N
888411644,8884116,,,,M,false,true,false,false,false,false,2,1,3,false,false,N
888411645,8884116,,,,M,false,true,false,false,false,false,4,1,5,false,false,N
888411646,8884116,,,,M,false,true,false,false,false,false,4,1,3,false,false,N
896981301,8969813,78,,,F,true,false,false,false,false,false,1,1,5,false,false,Y
896981302,8969813,,60,70,F,false,false,false,false,false,true,3,2,3,false,false,N
896981303,8969813,,25,30,F,false,false,false,false,false,true,4,2,2,false,false,N
896981304,8969813,,20,25,F,false,false,false,false,false,true,3,2,2,false,false,N
896981305,8969813,26,,,F,true,false,false,false,false,false,3,1,3,false,false,N
896981306,8969813,,35,40,F,false,false,false,false,false,true,4,2,1,false,false,N
897049001,8970490,27,,,F,false,true,false,false,false,false,1,1,4,false,false,N
897049002,8970490,58,,,M,false,true,false,false,false,false,2,2,2,false,false,N
897049003,8970490,40,,,M,false,false,false,false,false,true,4,1,4,false,false,N
897049004,8970490,37,,,F,false,true,false,false,false,false,1,2,3,false,false,N
897049005,8970490,30,,,F,false,true,false,false,false,false,3,1,2,false,false,N
897049006,8970490,33,,,F,false,true,false,false,false,false,1,1,4,false,false,N
897049007,8970490,27,,,M,false,true,false,false,false,false,1,2,4,false,false,N
897049008,8970490,35,,,M,false,true,false,false,false,false,2,2,4,false,false,N
897049009,8970490,38,,,F,false,true,false,false,false,false,1,2,2,false,false,N
897049010,8970490,22,,,F,false,true,false,false,false,false,2,2,2,false,false,N
897049011,8970490,24,,,F,false,true,false,false,false,false,2,2,1,false,false,N
897049012,8970490,30,,,F,false,true,false,false,false,false,1,2,2,false,false,N
897049013,8970490,54,,,M,true,false,false,false,false,false,1,1,4,false,false,Y
897049014,8970490,54,,,M,true,false,false,false,false,false,1,1,4,false,false,Y
897049015,8970490,51,,,F,true,false,false,false,false,false,1,1,4,false,false,Y
897049016,8970490,26,,,M,true,false,false,false,false,false,1,1,4,false,false,Y
897049017,8970490,50,,,F,true,false,false,false,false,false,3,2,4,false,false,N
897049018,8970490,60,,,M,true,false,false,false,false,false,3,2,4,false,false,N
897049019,8970490,78,,,F,false,true,false,false,false,false,2,1,3,false,false,N
897049020,8970490,41,,,M,false,true,false,false,false,false,1,2,5,false,false,N
897049021,8970490,73,,,F,false,true,false,false,false,false,3,1,2,false,false,N
897049022,8970490,56,,,M,false,true,false,false,false,false,3,1,2,false,false,N
897049023,8970490,65,,,M,false,true,false,false,false,false,3,2,1,false,false,N
897049024,8970490,,,,M,false,true,false,false,false,false,2,2,4,false,false,N
897049025,8970490,18,,,F,false,true,false,false,false,false,2,1,4,false,false,N
897049026,8970490,,,,M,false,true,false,false,false,false,1,2,4,false,false,N
897049027,8970490,,,,F,false,true,false,false,false,false,1,2,5,false,false,N
897049028,8970490,,,,M,false,true,false,false,false,false,1,2,2,false,false,N
897049029,8970490,,,,M,false,true,false,false,false,false,2,2,2,false,false,N
897049030,8970490,,,,M,false,true,false,false,false,false,2,2,3,false,false,N
897049031,8970490,,,,M,false,true,false,false,false,false,1,2,1,false,false,N
897049032,8970490,,,,M,false,true,false,false,false,false,4,1,1,false,false,N
897049033,8970490,22,,,M,false,true,false,false,false,false,2,1,4,false,false,N
897049034,8970490,,,,M,false,true,false,false,false,false,4,2,2,false,false,N
897049035,8970490,48,,,M,false,true,false,false,false,false,2,2,4,false,false,N
897049036,8970490,,,,F,false,true,false,false,false,false,5,2,1,false,false,N
897049037,8970490,20,,,F,false,true,false,false,false,false,5,2,4,false,false,N
897049038,8970490,41,,,F,false,true,false,false,false,false,2,2,4,false,false,N
897049039,8970490,37,,,F,false,true,false,false,false,false,2,2,3,false,false,N
897049040,8970490,,,,F,false,true,false,false,false,false,1,1,5,false,false,N
897049041,8970490,73,,,F,false,true,false,false,false,false,2,1,5,false,false,N
897049042,8970490,20,,,F,false,true,false,false,false,false,4,2,3,false,false,N
897049043,8970490,,,,M,false,true,false,false,false,false,2,2,4,false,false,N
897049044,8970490,,,,M,false,true,false,false,false,false,5,2,2,false,false,N
897049045,8970490,17,,,F,false,true,false,false,false,false,2,2,4,false,false,N
899807501,8998075,3,,,F,true,false,false,false,false,false,1,1,5,false,false,Y
899807502,8998075,39,,,M,true,false,false,false,false,false,1,1,5,false,false,Y
899807503,8998075,30,,,F,false,false,false,false,false,true,4,2,2,false,false,N
899807504,8998075,65,,,F,false,false,false,false,false,true,2,2,1,false,false,N
899807505,8998075,35,,,M,false,false,false,false,false,true,5,2,1,false,false,N
899807506,8998075,30,,,M,true,false,false,false,false,false,3,1,3,false,false,N
899807507,8998075,38,,,F,false,false,false,true,false,false,2,1,5,false,false,N
905522601,9055226,,25,30,F,false,false,false,false,false,true,5,2,2,false,false,N
905522602,9055226,,25,30,F,false,false,false,false,false,true,5,2,1,false,false,N
905522603,9055226,,55,60,F,false,false,false,false,false,true,2,2,1,false,false,N
905522604,9055226,,45,50,M,false,false,false,false,true,false,5,1,1,false,false,N
905522605,9055226,,50,60,F,true,false,false,false,false,false,1,2,5,false,false,Y
906960701,9069607,52,,,M,true,false,false,false,false,false,1,1,4,false,false,Y
906960702,9069607,52,,,F,true,false,false,false,false,false,1,1,4,false,false,Y
906960703,9069607,31,,,M,false,false,false,false,true,false,1,1,4,false,false,N
906960704,9069607,25,,,F,false,false,false,false,true,false,3,,3,false,false,N
906960705,9069607,,25,30,F,false,false,false,false,false,true,3,2,1,false,false,N
906960706,9069607,,35,40,F,false,false,false,false,false,true,4,2,1,false,false,N
906960707,9069607,,30,35,F,false,false,false,false,false,true,2,1,3,false,false,N
906960708,9069607,4,,,M,false,true,false,false,false,false,1,2,4,false,false,N
906960709,9069607,13,,,M,false,true,false,false,false,false,2,1,2,false,false,N
906960710,9069607,14,,,M,false,true,false,false,false,false,1,1,4,false,false,N
906960711,9069607,64,,,M,false,true,false,false,false,false,3,1,2,false,false,N
906960712,9069607,,,,M,false,true,false,false,false,false,4,1,5,false,false,N
906960713,9069607,,,,F,false,true,false,false,false,false,3,2,4,false,false,N
906960714,9069607,,,,M,false,true,false,false,false,false,5,2,2,false,false,N
906960715,9069607,38,,,F,false,true,false,false,false,false,2,1,5,false,false,N
906960716,9069607,50,,,M,false,true,false,false,false,false,1,1,5,false,false,N
906960717,9069607,3,,,M,false,true,false,false,false,false,1,1,4,false,false,N
906960718,9069607,,,,M,false,true,false,false,false,false,2,2,1,false,false,N
906960719,9069607,80,,,F,false,true,false,false,false,false,2,1,3,false,false,N
906960720,9069607,15,,,M,false,true,false,false,false,false,2,2,1,false,false,N
906960721,9069607,19,,,F,false,true,false,false,false,false,2,2,4,false,false,N
906960722,9069607,,,,M,false,true,false,false,false,false,2,2,3,false,false,N
906960723,9069607,,,,M,false,true,false,false,false,false,5,2,1,false,false,N
906960724,9069607,20,,,M,false,true,false,false,false,false,3,2,1,false,false,N
906960725,9069607,57,,,F,false,true,false,false,false,false,4,1,4,false,false,N
906960726,9069607,20,,,F,false,true,false,false,false,false,4,2,5,false,false,N
906960727,9069607,,,,M,false,true,false,false,false,false,3,1,4,false,false,N
906960728,9069607,20,,,F,false,true,false,false,false,false,1,1,4,false,false,N
906960729,9069607,,,,M,false,true,false,false,false,false,2,2,2,false,false,N
906960730,9069607,,,,M,false,true,false,false,false,false,2,1,4,false,false,N
906960731,9069607,,,,M,false,true,false,false,false,false,5,2,1,false,false,N
906960732,9069607,69,,,M,false,true,false,false,false,false,3,2,4,false,false,N
906960733,9069607,,,,M,false,true,false,false,false,false,4,1,2,false,false,N
906960734,9069607,10,,,F,false,true,false,false,false,false,2,2,1,false,false,N
906960735,9069607,,,,M,false,true,false,false,false,false,1,1,5,false,false,N
906960736,9069607,30,,,M,false,true,false,false,false,false,3,1,4,false,false,N
906960737,9069607,50,,,M,false,true,false,false,false,false,4,2,3,false,false,N
906960738,9069607,,,,F,false,true,false,false,false,false,3,1,3,false,false,N
906960739,9069607,14,,,M,false,true,false,false,false,false,4,1,5,false,false,N
906960740,9069607,84,,,F,false,true,false,false,false,false,4,1,3,false,false,N
906960741,9069607,,,,F,false,true,false,false,false,false,3,2,4,false,false,N
906960742,9069607,,,,F,false,true,false,false,false,false,1,1,4,false,false,N
906960743,9069607,,,,F,false,true,false,false,false,false,5,2,1,false,false,N
906960744,9069607,,,,F,false,true,false,false,false,false,4,2,4,false,false,N
906960745,9069607,54,,,M,false,true,false,false,false,false,1,2,5,false,false,N
906960746,9069607,,,,M,false,true,false,false,false,false,1,1,3,false,false,N
906960747,9069607,99,,,F,false,true,false,false,false,false,2,1,1,false,false,N
906960748,9069607,,,,M,false,true,false,false,false,false,4,2,4,false,false,N
906960749,9069607,10,,,F,false,true,false,false,false,false,5,2,2,false,false,N
906960750,9069607,,,,M,false,true,false,false,false,false,4,2,1,false,false,N
906960751,9069607,,,,F,false,true,false,false,false,false,2,2,2,false,false,N
906960752,9069607,,,,M,false,true,false,false,false,false,4,1,5,false,false,N
906960753,9069607,44,,,F,false,true,false,false,false,false,2,1,2,false,false,N
906960754,9069607,,,,F,false,true,false,false,false,false,1,2,2,false,false,N
906960755,9069607,20,,,F,false,true,false,false,false,false,3,1,5,false,false,N
906960756,9069607,26,,,M,false,true,false,false,false,false,5,2,2,false,false,N
906960757,9069607,17,,,M,false,true,false,false,false,false,3,1,4,false,false,N
917697701,9176977,62,,,F,true,false,false,false,false,false,1,1,5,false,false,Y
917697702,9176977,50,,,F,false,true,false,false,false,false,2,2,5,false,false,N
917697703,9176977,65,,,F,false,false,false,false,false,false,4,2,3,false,false,N
917697704,9176977,34,,,M,false,true,false,false,false,false,2,2,2,false,false,N
917697705,9176977,27,,,F,false,true,false,false,false,false,2,2,2,false,false,N
