part_id,hh_id,part_age,part_gender,part_occupation
1000145108,100014511000145108,42,F,1
1000145109,100014511000145109,25,F,6
1000145110,100014511000145110,56,M,6
1000145111,100014511000145111,81,F,2
1000145112,100014511000145112,34,F,1
1000145113,100014511000145113,25,F,1
1000145114,100014511000145114,40,F,1
1000145115,100014511000145115,25,F,1
1000145116,100014511000145116,25,F,1
1000145117,100014511000145117,27,F,6
1000145118,100014511000145118,27,F,1
1000145119,100014511000145119,46,F,1
1000145120,100014511000145120,31,F,1
1000145121,100014511000145121,31,F,1
1000147301,BE1010001473,35,F,6
1000147302,BE1010001473,28,F,1
1000147303,BE1010001473,38,M,1
1000147304,100014731000147304,45,F,6
1000147305,BE1010001473,45,F,1
1000147306,BE1010001473,45,F,1
1000147307,BE1010001473,29,F,1
1000147308,BE1010001473,40,F,1
1000147901,BE1010001479,5,M,5
1000147902,BE1010001479,32,M,1
1000147903,100014791000147903,30,M,1
1000147904,100014791000147904,41,F,1
1000147905,100014791000147905,42,M,1
1000147906,100014791000147906,67,M,6
1000147907,100014791000147907,53,F,1
1000147908,100014791000147908,52,M,1
1000147909,100014791000147909,23,M,1
1000147910,100014791000147910,20,F,1
1000147911,100014791000147911,27,M,1
1000147912,100014791000147912,37,F,1
1000147913,100014791000147913,27,M,1
1000147914,100014791000147914,27,F,1
1000151201,BE1010001512,27,M,1
1000151202,BE1010001512,29,F,1
1000151203,100015121000151203,51,F,1
1000151204,100015121000151204,3,M,5
1000151205,100015121000151205,2,M,6
1000151206,100015121000151206,4,F,5
1000151207,100015121000151207,3,M,5
1000151208,100015121000151208,23,F,6
1000151209,100015121000151209,3,F,5
1000151210,100015121000151210,3,F,5
1000151211,100015121000151211,3,M,5
1000151212,100015121000151212,42,F,1
1000151213,100015121000151213,3,F,5
1000151214,100015121000151214,3,F,5
1000151215,100015121000151215,3,F,5
1000151216,100015121000151216,3,F,5
1000151217,100015121000151217,3,F,5
1000151218,100015121000151218,3,F,5
1000151219,100015121000151219,3,F,5
1000151220,100015121000151220,3,F,5
1000151221,100015121000151221,3,F,5
1000151222,100015121000151222,3,F,5
1000151223,100015121000151223,3,F,5
1000151224,100015121000151224,3,F,5
1000151225,100015121000151225,3,F,5
1000151226,100015121000151226,3,F,5
1000151227,100015121000151227,3,F,5
1000151228,100015121000151228,3,F,5
1000151229,100015121000151229,3,F,5
1000151230,100015121000151230,3,F,5
1000151231,100015121000151231,3,F,5
1000151232,100015121000151232,3,M,5
1000151233,100015121000151233,3,M,5
1000151234,100015121000151234,3,M,5
1000151235,100015121000151235,3,M,5
1000151236,100015121000151236,3,M,5
1000151237,100015121000151237,3,M,5
1000151238,100015121000151238,3,M,5
1000151239,100015121000151239,26,F,6
1000151240,BE1010001512,80,M,2
1000151241,BE1010001512,77,F,2
1000158501,BE1010001585,37,F,1
1000158502,BE1010001585,35,M,1
1000158503,BE1010001585,9,M,5
1000158504,100015851000158504,42,F,1
1000158505,100015851000158505,7,F,5
1000158506,100015851000158506,7,F,5
1000158507,100015851000158507,7,F,5
1000158508,100015851000158508,7,F,5
1000158509,100015851000158509,7,F,5
1000158510,100015851000158510,7,F,5
1000158511,100015851000158511,7,M,5
1000158512,100015851000158512,7,F,5
1000158513,100015851000158513,7,F,5
1000158514,100015851000158514,7,F,5
1000158515,100015851000158515,7,F,5
1000158516,100015851000158516,7,M,5
1000158517,100015851000158517,7,F,5
1000158518,100015851000158518,7,F,5
1000158519,BE1010001585,7,M,5
1000158520,100015851000158520,7,M,5
1000158521,100015851000158521,7,F,5
1000158522,100015851000158522,7,F,5
1000158523,100015851000158523,7,M,5
1000158524,100015851000158524,7,M,5
1000158525,100015851000158525,7,F,5
1000158526,100015851000158526,7,M,5
1000158527,100015851000158527,37,M,1
1000158528,100015851000158528,9,F,5
1000158529,100015851000158529,8,M,5
1000158530,100015851000158530,9,M,5
1000158531,100015851000158531,11,F,5
1000158532,100015851000158532,22,F,1
1000158533,100015851000158533,27,F,1
1000158534,100015851000158534,32,F,1
1000158535,100015851000158535,42,F,6
1000158536,100015851000158536,37,F,1
1000158537,100015851000158537,52,M,1
1000158538,100015851000158538,52,M,1
1000158539,100015851000158539,57,M,1
1000158540,100015851000158540,22,F,1
1000158541,100015851000158541,52,M,6
1000158542,100015851000158542,36,F,1
1000158543,100015851000158543,42,F,1
1000158544,100015851000158544,22,F,1
1000158545,100015851000158545,37,NA,1
1000163701,100016371000163701,42,F,1
1000163702,100016371000163702,47,M,1
1000163703,100016371000163703,57,M,1
1000163704,100016371000163704,47,F,6
1000163705,100016371000163705,54,M,1
1000163706,100016371000163706,52,F,1
1000163707,100016371000163707,42,M,1
1000163708,100016371000163708,42,M,1
1000163709,100016371000163709,32,F,1
1000163710,100016371000163710,25,F,6
1000163711,100016371000163711,32,F,1
1000163712,100016371000163712,34,M,1
1000163713,100016371000163713,52,M,1
1000163714,100016371000163714,22,F,1
1000163715,100016371000163715,31,M,6
1000163716,100016371000163716,37,M,1
1000163717,100016371000163717,55,M,1
1000163718,100016371000163718,22,F,1
1000163719,100016371000163719,25,F,1
1000163720,100016371000163720,87,M,2
1000163721,BE1010001637,56,F,1
1000163722,BE1010001637,62,M,1
1000170301,BE1010001703,74,F,2
1000170302,100017031000170302,42,M,1
1000170303,100017031000170303,36,M,6
1000170304,100017031000170304,52,M,1
1000170305,100017031000170305,47,M,1
1000170306,100017031000170306,35,M,1
1000170307,100017031000170307,32,M,6
1000170308,100017031000170308,32,M,1
1000170309,BE1010001703,75,M,2
1000170310,100017031000170310,28,F,1
1000170311,100017031000170311,32,M,1
1000170312,100017031000170312,32,M,1
1000170313,100017031000170313,40,M,1
1000170314,100017031000170314,49,M,1
1000170315,100017031000170315,46,M,6
1000170316,100017031000170316,29,M,6
1000184601,BE1010001846,34,M,1
1000184602,BE1010001846,2,M,6
1000184603,BE1010001846,3,F,5
1000184604,BE1010001846,36,F,1
1000184605,BE1010001846,69,F,6
1000184606,BE1010001846,74,M,2
1000188901,BE1010001889,5,M,5
1000188902,BE1010001889,1,F,6
1000188903,BE1010001889,37,M,6
1000188904,BE1010001889,29,F,1
1000188905,100018891000188905,38,F,1
1000188906,100018891000188906,4,M,5
1000188907,100018891000188907,3,F,5
1000188908,100018891000188908,4,M,5
1000188909,100018891000188909,4,M,5
1000188910,100018891000188910,3,F,5
1000188911,100018891000188911,3,F,5
1000188912,100018891000188912,3,F,5
1000188913,100018891000188913,3,M,5
1000192201,100019221000192201,26,F,1
1000192202,100019221000192202,23,F,6
1000192203,100019221000192203,32,F,1
1000192204,100019221000192204,52,F,1
1000192205,100019221000192205,52,M,6
1000192206,100019221000192206,26,F,1
1000192207,100019221000192207,35,F,1
1000192208,100019221000192208,23,F,1
1000192209,100019221000192209,52,M,6
1000192210,100019221000192210,52,F,1
1000192211,100019221000192211,52,F,1
1000192212,100019221000192212,37,F,1
1000192213,100019221000192213,47,M,1
1000192214,100019221000192214,24,M,1
1000192215,100019221000192215,27,F,1
1000192216,100019221000192216,27,F,1
1000192217,100019221000192217,32,M,1
1000192218,100019221000192218,36,F,1
1000192219,100019221000192219,31,M,1
1000192220,100019221000192220,25,M,1
1000192221,100019221000192221,52,F,1
1000192222,100019221000192222,26,F,1
1000192223,100019221000192223,37,F,1
1000192224,100019221000192224,37,F,1
1000192225,100019221000192225,52,F,6
1000192226,100019221000192226,33,M,1
1000192227,100019221000192227,42,F,6
1000192228,100019221000192228,27,F,6
1000192229,100019221000192229,57,F,1
1000192230,100019221000192230,52,F,1
1000192231,100019221000192231,27,F,1
1000192232,100019221000192232,53,M,1
1000192233,100019221000192233,32,M,1
1000192234,BE1010001922,61,F,6
1000192235,BE1010001922,58,M,6
1000192236,BE1010001922,31,M,1
1000195101,BE1010001951,37,M,1
1000195102,BE1010001951,32,F,1
1000195103,BE1010001951,4,F,5
1000195104,100019511000195104,30,F,6
1000195105,100019511000195105,4,F,5
1000195106,100019511000195106,3,M,5
1000195107,100019511000195107,32,F,1
1000195108,BE1010001951,59,F,1
1000195109,BE1010001951,90,F,2
1000197901,BE1010001979,2,M,6
1000197902,BE1010001979,5,F,5
1000197903,BE1010001979,34,F,1
1000197904,BE1010001979,36,M,1
1000197905,100019791000197905,29,F,1
1000197906,100019791000197906,4,F,5
1000197907,100019791000197907,6,F,5
1000197908,100019791000197908,6,F,5
1000197909,100019791000197909,6,F,5
1000197910,100019791000197910,6,F,5
1000197911,100019791000197911,6,F,5
1000197912,100019791000197912,6,M,5
1000197913,100019791000197913,7,M,5
1000197914,100019791000197914,7,M,5
1000197915,100019791000197915,7,M,5
1000197916,100019791000197916,7,M,5
1000197917,100019791000197917,7,F,5
1000197918,100019791000197918,7,F,5
1000197919,100019791000197919,8,M,5
1000197920,100019791000197920,8,M,5
1000197921,100019791000197921,8,F,5
1000197922,100019791000197922,8,F,5
1000197923,100019791000197923,8,F,5
1000197924,100019791000197924,8,M,5
1000197925,100019791000197925,8,M,5
1000197926,100019791000197926,8,M,5
1000197927,100019791000197927,8,M,5
1000197928,100019791000197928,8,M,5
1000197929,100019791000197929,9,F,5
1000197930,100019791000197930,9,M,5
1000197931,100019791000197931,10,F,5
1000197932,100019791000197932,10,F,5
1000197933,100019791000197933,10,M,5
1000197934,100019791000197934,11,M,5
1000197935,100019791000197935,11,M,5
1000197936,100019791000197936,33,F,1
1000197937,100019791000197937,27,F,1
1000197938,100019791000197938,23,F,1
1000197939,100019791000197939,29,F,6
1000197940,100019791000197940,30,F,1
1000197941,100019791000197941,5,M,5
1000197942,100019791000197942,5,M,5
1000197943,100019791000197943,5,F,5
1000197944,100019791000197944,5,F,5
1000197945,100019791000197945,5,F,5
1000197946,100019791000197946,5,NA,5
1000197947,100019791000197947,5,NA,5
1000197948,100019791000197948,5,NA,5
1000197949,100019791000197949,4,NA,5
1000197950,100019791000197950,4,NA,5
1000197951,100019791000197951,4,F,5
1000197952,100019791000197952,4,F,5
1000197953,100019791000197953,4,F,5
1000197954,100019791000197954,4,M,5
1000197955,100019791000197955,4,M,5
1000197956,100019791000197956,4,M,5
1000197957,100019791000197957,4,M,5
1000197958,100019791000197958,3,F,5
1000197959,100019791000197959,3,M,5
1000197960,100019791000197960,3,M,5
1000197961,100019791000197961,3,M,5
1000198201,BE1010001982,36,F,1
1000198202,BE1010001982,39,M,1
1000198203,BE1010001982,10,F,5
1000198204,BE1010001982,7,F,5
1000198205,BE1010001982,2,F,6
1000198206,BE1010001982,59,F,1
1000198207,BE1010001982,59,M,1
1000198208,100019821000198208,62,F,6
1000198601,BE1010001986,31,F,1
1000198602,BE1010001986,6,F,5
1000198603,100019861000198603,45,M,1
1000198604,100019861000198604,10,M,5
1000198605,100019861000198605,9,M,5
1000198606,100019861000198606,45,M,1
1000198607,100019861000198607,35,F,1
1000198608,100019861000198608,7,F,5
1000198609,100019861000198609,7,M,5
1000198610,100019861000198610,7,M,5
1000198611,100019861000198611,7,M,5
1000198612,100019861000198612,7,M,5
1000198613,100019861000198613,7,M,5
1000198614,100019861000198614,8,M,5
1000198615,100019861000198615,8,M,5
1000198616,100019861000198616,8,M,5
1000198617,100019861000198617,45,M,1
1000198618,100019861000198618,10,M,5
1000198619,BE1010001986,31,F,6
1000198620,BE1010001986,37,M,1
1000198621,BE1010001986,6,F,5
1000200801,BE1010002008,32,M,1
1000200802,BE1010002008,29,F,1
1000200803,BE1010002008,2,M,6
1000200804,100020081000200804,4,F,5
1000200805,100020081000200805,5,F,5
1000200806,100020081000200806,4,F,5
1000200807,100020081000200807,45,F,1
1000200808,100020081000200808,4,F,5
1000200809,100020081000200809,4,F,5
1000200810,100020081000200810,4,M,5
1000200811,100020081000200811,26,F,1
1000200812,100020081000200812,4,F,5
1000200813,100020081000200813,4,M,5
1000200814,100020081000200814,4,F,5
1000200815,100020081000200815,4,M,5
1000200816,100020081000200816,26,F,1
1000200817,100020081000200817,4,M,5
1000200818,100020081000200818,4,M,5
1000200819,100020081000200819,5,M,5
1000200820,100020081000200820,4,F,5
1000200821,100020081000200821,4,F,5
1000200822,100020081000200822,5,F,5
1000200823,100020081000200823,5,M,5
1000200824,100020081000200824,26,F,6
1000200825,100020081000200825,3,F,5
1000200826,100020081000200826,47,M,1
1000200827,100020081000200827,5,M,5
1000200828,100020081000200828,4,M,5
1000200829,100020081000200829,5,F,5
1000200830,100020081000200830,26,F,1
1000202601,BE1010002026,32,M,1
1000202602,BE1010002026,31,F,1
1000202603,BE1010002026,2,F,6
1000202604,100020261000202604,5,F,5
1000202605,100020261000202605,36,F,1
1000202606,100020261000202606,5,F,5
1000202607,100020261000202607,5,F,5
1000202608,BE1010002026,31,F,1
1000202609,BE1010002026,2,F,6
1000202610,BE1010002026,32,M,1
1000203601,BE1010002036,36,F,1
1000203602,BE1010002036,8,F,5
1000203603,100020361000203603,64,M,6
1000203604,BE1010002036,62,F,6
1000203605,100020361000203605,36,F,1
1000203606,100020361000203606,4,M,5
1000203607,100020361000203607,4,M,5
1000203608,100020361000203608,4,F,5
1000203609,100020361000203609,4,F,5
1000203610,100020361000203610,4,M,5
1000203611,100020361000203611,4,F,5
1000203612,100020361000203612,4,M,5
1000203613,100020361000203613,4,F,5
1000203614,100020361000203614,4,M,5
1000203615,100020361000203615,4,M,5
1000203616,100020361000203616,4,F,5
1000203617,100020361000203617,3,M,5
1000203618,100020361000203618,50,F,1
1000203619,BE1010002036,38,M,1
1000203801,BE1010002038,8,F,5
1000203802,BE1010002038,36,M,1
1000203803,100020381000203803,57,F,1
1000203804,100020381000203804,57,F,1
1000203805,100020381000203805,92,M,2
1000203806,100020381000203806,47,F,6
1000203807,100020381000203807,41,M,1
1000203808,100020381000203808,38,F,1
1000203809,100020381000203809,63,F,6
1000203810,100020381000203810,63,M,6
1000203811,100020381000203811,19,M,5
1000207401,BE1010002074,10,M,5
1000207402,BE1010002074,37,F,1
1000207403,100020741000207403,56,F,1
1000207404,100020741000207404,33,M,1
1000207405,100020741000207405,10,F,5
1000207406,100020741000207406,8,F,5
1000207407,100020741000207407,8,M,5
1000207408,100020741000207408,7,F,5
1000207409,100020741000207409,8,M,5
1000207410,BE1010002074,40,M,1
1000207411,100020741000207411,27,F,1
1000209501,100020951000209501,9,F,5
1000209502,100020951000209502,6,M,5
1000209503,100020951000209503,6,M,5
1000209504,100020951000209504,38,F,1
1000209505,100020951000209505,77,M,2
1000209506,100020951000209506,66,F,6
1000209507,100020951000209507,48,F,1
1000209508,100020951000209508,46,F,1
1000209509,100020951000209509,46,M,1
1000209510,100020951000209510,35,M,6
1000209511,100020951000209511,30,M,1
1000209512,100020951000209512,1,F,6
1000209513,100020951000209513,38,F,1
1000214401,BE1010002144,2,F,6
1000214402,BE1010002144,8,F,5
1000214403,BE1010002144,9,M,5
1000214404,BE1010002144,36,F,1
1000214405,BE1010002144,36,M,1
1000214406,100021441000214406,2,M,6
1000214407,100021441000214407,4,F,5
1000214408,100021441000214408,33,M,1
1000214409,100021441000214409,32,F,6
1000214410,100021441000214410,6,F,5
1000214411,100021441000214411,3,M,5
1000214412,100021441000214412,32,F,1
1000214413,100021441000214413,32,M,1
1000214414,100021441000214414,40,F,1
1000214415,100021441000214415,39,M,1
1000214416,100021441000214416,41,F,1
1000214417,100021441000214417,39,M,1
1000214418,100021441000214418,4,F,5
1000214419,100021441000214419,43,F,1
1000218001,100021801000218001,51,F,6
1000218002,100021801000218002,47,F,1
1000218003,100021801000218003,15,F,5
1000218004,100021801000218004,6,M,5
1000218005,100021801000218005,6,F,5
1000218006,100021801000218006,7,F,5
1000218007,100021801000218007,39,F,1
1000218008,100021801000218008,51,F,6
1000218009,BE1010002180,77,M,2
1000218010,BE1010002180,74,F,2
1000218011,BE1010002180,36,F,6
1000218012,BE1010002180,42,M,6
1000218013,BE1010002180,17,M,5
1000218014,BE1010002180,16,F,5
1000218015,BE1010002180,12,F,5
1000218501,BE1010002185,36,M,1
1000218502,BE1010002185,7,M,5
1000218503,BE1010002185,34,F,1
1000218504,100021851000218504,4,F,5
1000218505,100021851000218505,4,F,5
1000218506,100021851000218506,4,F,5
1000218507,100021851000218507,4,F,5
1000218508,100021851000218508,4,M,5
1000218509,100021851000218509,4,M,5
1000218510,100021851000218510,4,M,5
1000218511,100021851000218511,4,M,5
1000218512,100021851000218512,4,M,5
1000218513,100021851000218513,4,M,5
1000218514,100021851000218514,4,M,5
1000218515,100021851000218515,4,M,5
1000218516,100021851000218516,6,F,5
1000218517,100021851000218517,8,F,5
1000218518,100021851000218518,9,F,5
1000218519,100021851000218519,6,M,5
1000218520,100021851000218520,8,M,5
1000218521,100021851000218521,9,M,5
1000218522,100021851000218522,50,F,1
1000218523,100021851000218523,45,M,6
1000219001,100021901000219001,27,F,1
1000219002,100021901000219002,53,F,1
1000219003,100021901000219003,43,F,1
1000219004,100021901000219004,4,NA,5
1000219005,100021901000219005,30,F,1
1000219006,100021901000219006,59,F,1
1000219007,BE1010002190,32,M,1
1000219008,100021901000219008,59,F,1
1000219009,100021901000219009,43,F,1
1000219010,100021901000219010,4,NA,5
1000219011,BE1010002190,59,F,6
1000219012,100021901000219012,93,F,2
1000219013,100021901000219013,5,M,5
1000219014,100021901000219014,7,F,5
1000219015,BE1010002190,33,F,1
1000219016,BE1010002190,57,F,1
1000219017,100021901000219017,27,F,6
1000219018,BE1010002190,2,F,6
1000219019,BE1010002190,32,F,1
1000219020,BE1010002190,32,M,1
1000219801,BE1010002198,37,M,1
1000219802,BE1010002198,31,F,1
1000219803,BE1010002198,9,M,5
1000219804,BE1010002198,1,F,6
1000219805,100021981000219805,35,F,6
1000219806,100021981000219806,45,F,1
1000219807,100021981000219807,6,F,5
1000219808,100021981000219808,6,F,5
1000219809,100021981000219809,1,F,6
1000219810,100021981000219810,6,M,5
1000219811,100021981000219811,6,M,5
1000219812,100021981000219812,6,M,5
1000219813,100021981000219813,6,F,5
1000219814,100021981000219814,6,M,5
1000219815,100021981000219815,31,F,1
1000219901,BE1010002199,54,F,1
1000219902,100021991000219902,28,M,1
1000219903,100021991000219903,46,M,1
1000219904,100021991000219904,47,M,1
1000219905,100021991000219905,44,F,1
1000219906,100021991000219906,32,M,1
1000219907,BE1010002199,56,M,1
1000219908,100021991000219908,61,F,6
1000219909,100021991000219909,64,M,6
1000219910,100021991000219910,46,F,1
1000219911,100021991000219911,47,M,1
1000220101,BE1010002201,32,F,1
1000220102,BE1010002201,32,M,1
1000220103,BE1010002201,3,F,5
1000220104,100022011000220104,39,F,1
1000220105,100022011000220105,5,F,5
1000220106,100022011000220106,5,F,5
1000220107,100022011000220107,5,F,5
1000220108,100022011000220108,5,F,5
1000220109,100022011000220109,5,F,5
1000220110,100022011000220110,5,F,5
1000220111,100022011000220111,54,F,1
1000220112,100022011000220112,5,F,5
1000220113,100022011000220113,5,F,5
1000220114,100022011000220114,46,F,1
1000220115,100022011000220115,5,F,5
1000220116,100022011000220116,5,F,5
1000220117,100022011000220117,5,F,5
1000220118,100022011000220118,3,F,5
1000220119,100022011000220119,5,F,5
1000220120,100022011000220120,5,F,5
1000220121,100022011000220121,5,F,5
1000220122,100022011000220122,5,M,5
1000220123,100022011000220123,5,F,5
1000220124,100022011000220124,5,F,5
1000220125,100022011000220125,5,M,5
1000220126,100022011000220126,24,F,6
1000220127,100022011000220127,39,F,1
1000220128,100022011000220128,56,F,1
1000220129,100022011000220129,48,F,1
1000220130,100022011000220130,5,F,5
1000220131,100022011000220131,5,M,5
1000220132,100022011000220132,5,F,5
1000220133,100022011000220133,5,F,5
1000220134,100022011000220134,46,F,1
1000220135,100022011000220135,48,M,1
1000220136,100022011000220136,30,F,6
1000220137,100022011000220137,5,F,5
1000220138,100022011000220138,5,F,5
1000220139,100022011000220139,5,M,5
1000220140,100022011000220140,5,F,5
1000220141,100022011000220141,5,F,5
1000220142,100022011000220142,5,F,5
1000220143,100022011000220143,8,M,5
1000220144,100022011000220144,18,F,5
1000220145,BE1010002201,3,F,5
1000220146,100022011000220146,8,F,5
1000220147,BE1010002201,3,F,5
1000220148,100022011000220148,18,F,5
1000220149,100022011000220149,49,F,1
1000220150,100022011000220150,8,M,5
1000220151,100022011000220151,6,M,5
1000220901,BE1010002209,6,F,5
1000220902,BE1010002209,30,F,1
1000220903,100022091000220903,33,M,1
1000220904,100022091000220904,27,M,1
1000220905,100022091000220905,42,M,6
1000220906,100022091000220906,37,F,1
1000220907,100022091000220907,32,M,1
1000220908,100022091000220908,42,M,1
1000220909,100022091000220909,22,M,6
1000222501,BE1010002225,28,F,1
1000222502,BE1010002225,3,M,5
1000222503,BE1010002225,1,F,6
1000222504,100022251000222504,45,F,1
1000222505,100022251000222505,37,F,1
1000222506,100022251000222506,36,M,1
1000222507,100022251000222507,32,M,1
1000222508,100022251000222508,35,M,1
1000222509,100022251000222509,17,M,5
1000222510,100022251000222510,65,F,6
1000222511,100022251000222511,18,F,5
1000222512,100022251000222512,27,F,1
1000222513,100022251000222513,47,M,1
1000222514,100022251000222514,45,M,1
1000223601,BE1010002236,37,F,1
1000223602,BE1010002236,7,F,5
1000223603,100022361000223603,45,M,1
1000223604,100022361000223604,65,F,6
1000223605,100022361000223605,60,M,6
1000224001,BE1010002240,32,M,1
1000224002,BE1010002240,7,M,5
1000224003,BE1010002240,5,F,5
1000224004,100022401000224004,22,F,6
1000224005,100022401000224005,32,M,1
1000224006,100022401000224006,42,M,1
1000224007,100022401000224007,80,M,2
1000224008,100022401000224008,37,M,6
1000224009,100022401000224009,52,F,1
1000224010,100022401000224010,52,F,6
1000224011,100022401000224011,32,F,1
1000224012,100022401000224012,27,F,1
1000224013,100022401000224013,27,F,1
1000224014,100022401000224014,37,F,1
1000224015,100022401000224015,47,M,1
1000224016,100022401000224016,42,M,6
1000224017,100022401000224017,83,M,2
1000224018,100022401000224018,46,M,1
1000224019,100022401000224019,62,M,1
1000224020,100022401000224020,47,M,1
1000224021,100022401000224021,15,F,5
1000224022,100022401000224022,13,F,5
1000224023,100022401000224023,57,M,1
1000224024,100022401000224024,33,F,1
1000224025,100022401000224025,47,M,1
1000224026,100022401000224026,36,F,1
1000224027,100022401000224027,45,F,1
1000224028,100022401000224028,44,M,1
1000224029,100022401000224029,42,M,1
1000224030,100022401000224030,43,M,1
1000224031,100022401000224031,44,M,1
1000224032,100022401000224032,41,M,1
1000224033,100022401000224033,43,F,1
1000224034,100022401000224034,17,M,5
1000235301,BE1010002353,36,M,1
1000235302,BE1010002353,5,F,5
1000235303,BE1010002353,2,M,6
1000235304,100023531000235304,45,F,1
1000235305,100023531000235305,35,F,1
1000235306,100023531000235306,40,M,1
1000235307,100023531000235307,40,M,1
1000235308,100023531000235308,45,F,1
1000235309,100023531000235309,38,F,1
1000235310,100023531000235310,27,F,1
1000235311,100023531000235311,27,F,6
1000235312,100023531000235312,27,F,1
1000235313,100023531000235313,52,F,1
1000235314,100023531000235314,42,F,1
1000235315,100023531000235315,47,F,1
1000235316,100023531000235316,52,F,1
1000235317,100023531000235317,32,M,6
1000240601,BE1010002406,31,M,1
1000240602,BE1010002406,31,F,1
1000240603,BE1010002406,3,M,5
1000240604,100024061000240604,50,F,1
1000240605,100024061000240605,5,M,5
1000240606,100024061000240606,5,M,5
1000240607,100024061000240607,5,F,5
1000240608,100024061000240608,5,F,5
1000240609,100024061000240609,5,M,5
1000240610,100024061000240610,5,M,5
1000240611,100024061000240611,5,F,5
1000240612,100024061000240612,5,M,5
1000240613,100024061000240613,2,M,6
1000240614,100024061000240614,9,M,5
1000240615,100024061000240615,9,F,5
1000240616,100024061000240616,5,F,5
1000240617,100024061000240617,25,F,1
1000240618,100024061000240618,43,F,1
1000240619,100024061000240619,7,M,5
1000240620,BE1010002406,60,F,6
1000240621,BE1010002406,61,M,6
1000240622,BE1010002406,60,F,6
1000240623,BE1010002406,62,M,6
1000240701,BE1010002407,37,F,1
1000240702,100024071000240702,35,F,1
1000240703,100024071000240703,44,F,1
1000240704,100024071000240704,55,F,1
1000240705,100024071000240705,45,F,1
1000240706,100024071000240706,45,F,1
1000240707,100024071000240707,35,M,1
1000240708,100024071000240708,35,M,1
1000240709,100024071000240709,35,M,1
1000240710,100024071000240710,35,M,1
1000240711,100024071000240711,35,M,1
1000240712,100024071000240712,35,F,1
1000240713,100024071000240713,7,M,5
1000240714,100024071000240714,48,M,1
1000240715,100024071000240715,-1,M,6
1000240716,100024071000240716,-1,F,6
1000240717,100024071000240717,8,M,5
1000240718,100024071000240718,30,M,6
1000240719,100024071000240719,-1,M,6
1000240720,100024071000240720,11,M,5
1000240721,100024071000240721,69,M,1
1000240722,100024071000240722,83,M,2
1000240723,100024071000240723,-1,F,6
1000240724,100024071000240724,-1,F,6
1000240725,100024071000240725,57,F,6
1000240726,100024071000240726,-1,M,6
1000240727,100024071000240727,-1,M,6
1000240728,100024071000240728,-1,M,6
1000240729,100024071000240729,20,F,1
1000240730,100024071000240730,-1,F,6
1000240731,100024071000240731,43,M,1
1000240732,100024071000240732,20,M,1
1000240733,100024071000240733,20,F,1
1000240734,100024071000240734,-1,F,6
1000240735,100024071000240735,-1,M,6
1000240736,100024071000240736,50,M,1
1000240737,100024071000240737,-1,F,6
1000240738,100024071000240738,-1,F,6
1000240739,100024071000240739,53,M,6
1000240740,100024071000240740,20,M,1
1000240741,100024071000240741,13,M,5
1000240742,100024071000240742,15,F,5
1000240743,100024071000240743,39,F,1
1000240744,100024071000240744,64,F,6
1000240745,100024071000240745,-1,F,6
1000240746,100024071000240746,-1,M,6
1000240747,100024071000240747,-1,M,6
1000240748,100024071000240748,-1,F,6
1000240749,100024071000240749,-1,F,6
1000240750,100024071000240750,9,F,5
1000240751,100024071000240751,49,F,1
1000240752,100024071000240752,-1,M,6
1000240753,100024071000240753,-1,M,6
1000240754,100024071000240754,45,M,6
1000240755,100024071000240755,-1,M,6
1000240756,100024071000240756,15,F,5
1000240757,100024071000240757,-1,F,6
1000240758,100024071000240758,-1,M,6
1000240759,100024071000240759,-1,F,6
1000240760,100024071000240760,40,M,1
1000240761,100024071000240761,1,F,6
1000240762,100024071000240762,36,F,6
1000240763,100024071000240763,-1,F,6
1000240764,100024071000240764,54,M,6
1000247701,100024771000247701,44,M,6
1000247702,100024771000247702,36,M,1
1000247703,100024771000247703,34,M,1
1000247704,100024771000247704,28,F,6
1000247705,100024771000247705,27,F,1
1000247706,100024771000247706,33,F,1
1000247707,100024771000247707,34,F,6
1000247708,100024771000247708,41,M,1
1000247709,100024771000247709,30,M,1
1000247710,100024771000247710,30,M,1
1000247711,100024771000247711,30,M,1
1000247712,100024771000247712,30,M,6
1000247713,100024771000247713,30,M,1
1000247714,BE1010002477,64,M,6
1000247715,100024771000247715,37,F,1
1000247716,BE1010002477,64,M,6
1000247717,BE1010002477,63,F,6
1000248401,BE1010002484,35,M,1
1000248402,BE1010002484,12,M,5
1000248403,BE1010002484,9,M,5
1000248404,100024841000248404,11,M,5
1000248405,100024841000248405,13,M,5
1000248406,100024841000248406,13,M,5
1000248407,100024841000248407,14,M,5
1000248408,100024841000248408,13,M,5
1000248409,100024841000248409,42,F,1
1000248410,100024841000248410,52,M,6
1000248411,100024841000248411,42,F,1
1000248412,100024841000248412,37,M,1
1000248413,100024841000248413,10,F,5
1000248414,100024841000248414,11,M,5
1000248415,100024841000248415,37,M,1
1000248416,100024841000248416,35,F,1
1000248417,100024841000248417,37,F,1
1000248418,100024841000248418,25,F,1
1000248419,100024841000248419,28,M,1
1000248420,100024841000248420,45,F,1
1000248421,100024841000248421,47,F,1
1000248422,100024841000248422,62,F,6
1000248423,100024841000248423,74,M,2
1000248424,100024841000248424,81,F,2
1000249401,BE1010002494,32,F,6
1000249402,BE1010002494,0,M,6
1000249403,BE1010002494,3,M,5
1000249404,100024941000249404,69,M,6
1000249405,100024941000249405,60,F,6
