id,num_contact,age,occupation
15717,11,49,1
15718,18,52,1
15719,6,52,3
15720,35,47,1
15721,12,47,1
15722,24,9,5
15723,28,55,1
15724,11,49,1
15725,10,45,1
15726,14,49,1
15727,9,55,1
15728,4,66,3
15729,4,20,1
15730,11,47,1
15731,31,45,1
15732,39,7,5
15733,34,7,5
15734,28,7,5
15735,27,10,5
15736,31,10,5
15737,42,7,5
15738,31,10,5
15739,31,10,5
15740,8,24,1
15741,12,33,1
15742,18,7,5
15743,27,7,5
15744,30,11,5
15745,43,6,5
15746,33,7,5
15747,29,16,5
15748,12,50,1
15749,28,20,5
15750,32,46,1
15751,7,95,3
15752,3,32,3
15753,10,20,1
15754,33,43,1
15755,6,32,1
15756,6,67,3
15757,6,21,1
15758,12,22,1
15759,10,52,1
15760,23,22,1
15761,5,47,1
15762,10,52,1
15763,41,22,5
15764,6,62,3
15765,33,19,5
15766,18,21,1
15767,24,25,1
15768,9,37,1
15769,7,47,3
15770,11,27,1
15771,32,14,5
15772,5,-1,3
15773,20,18,5
15774,12,40,1
15775,14,30,1
15776,35,11,5
15777,39,13,5
15778,22,14,5
15779,7,-1,3
15780,7,-1,3
15781,10,28,1
15782,20,18,5
15783,8,-1,3
15784,1,1,3
15785,4,-1,3
15786,3,-1,3
15787,29,13,5
15788,5,-1,3
15789,6,-1,3
15790,2,-1,3
15791,9,48,1
15792,26,13,5
15793,31,14,5
15794,36,23,1
15795,23,38,1
15796,14,31,1
15797,4,-1,3
15798,5,-1,3
15799,33,57,1
15800,14,33,1
15801,8,20,1
15802,31,12,5
15803,27,15,5
15804,32,10,5
15805,35,18,5
15806,6,52,3
15807,12,68,3
15808,9,-1,3
15809,17,43,1
15810,26,10,5
15811,26,34,1
15812,30,10,5
15813,29,15,5
15814,33,32,1
15815,10,-1,3
15816,6,-1,3
15817,4,-1,3
15818,6,48,1
15819,27,15,5
15820,7,66,3
15821,5,-1,3
15822,6,-1,3
15823,4,-1,3
15824,7,-1,3
15825,5,-1,3
15826,8,83,3
15827,31,10,5
15828,34,13,5
15829,2,-1,3
15830,25,27,1
15831,13,45,1
15832,1,-1,3
15833,3,-1,3
15834,13,30,1
15835,2,-1,3
15836,15,54,1
15837,3,-1,3
15838,0,-1,3
15839,4,70,3
15840,4,-1,3
15841,10,54,1
15842,2,-1,3
15843,36,8,5
15844,26,45,1
15845,8,-1,3
15846,5,-1,3
15847,17,37,1
15848,37,13,5
15849,5,-1,3
15850,1,-1,3
15851,6,-1,3
15852,15,44,1
15853,30,20,5
15854,3,-1,3
15855,25,32,1
15856,8,37,1
15857,32,30,1
15858,8,-1,3
15859,7,34,1
15860,5,-1,3
15861,2,-1,3
15862,3,49,3
15863,11,27,1
15864,24,45,1
15865,32,40,1
15866,5,-1,3
15867,9,57,3
15868,6,-1,3
15869,23,12,5
15870,5,-1,3
15871,18,32,1
15872,23,28,1
15873,15,59,1
15874,13,30,1
15875,18,31,1
15876,4,0,3
15877,8,27,1
15878,2,2,3
15879,11,55,1
15880,19,32,1
15881,16,57,1
15882,5,58,1
15883,6,32,1
15884,16,37,1
15885,1,32,3
15886,31,26,1
15887,9,47,1
15888,20,45,1
15889,23,34,1
15890,14,31,1
15891,15,25,1
15892,9,52,3
15893,1,53,3
15894,39,19,5
15895,15,42,1
15896,3,-1,3
15897,34,4,5
15898,5,-1,3
15899,21,45,1
15900,4,-1,3
15901,14,40,1
15902,26,28,5
15903,14,34,1
15904,2,-1,3
15905,21,28,1
15906,11,54,1
15907,4,-1,3
15908,4,36,3
15909,5,-1,3
15910,10,23,1
15911,31,16,5
15912,39,10,5
15914,13,35,1
15915,19,15,5
15916,8,-1,3
15917,21,45,1
15918,6,-1,3
15919,10,54,1
15920,13,55,1
15921,9,49,1
15922,12,49,1
15923,29,48,1
15924,16,49,1
15925,14,61,1
15926,9,54,1
15927,4,53,3
15928,24,48,1
15929,13,47,1
15930,20,47,1
15931,7,39,3
15932,13,42,1
15933,7,62,3
15934,11,38,1
15935,23,32,1
15936,12,24,1
15937,22,28,5
15938,5,26,1
15939,24,42,1
15940,10,42,1
15941,7,42,1
15942,27,42,1
15943,14,42,1
15944,13,42,1
15945,36,42,1
15946,22,42,1
15947,20,42,1
15948,15,42,1
15949,1,32,3
15950,4,32,3
15951,39,32,1
15952,18,50,1
15953,29,54,1
15954,13,40,1
15955,16,41,1
15956,10,41,1
15957,12,53,1
15958,27,54,1
15959,8,54,3
15960,10,53,1
15961,1,69,3
15962,7,69,3
15963,30,13,5
15964,38,11,5
15965,31,9,5
15966,5,30,1
15967,9,35,1
15968,29,30,1
15969,12,40,1
15970,10,30,1
15971,23,41,1
15972,2,-1,3
15973,4,-1,3
15974,5,55,3
15975,2,-1,3
15976,0,-1,3
15977,33,10,5
15978,11,20,1
15979,31,16,5
15980,3,57,3
15981,37,19,5
15982,31,43,1
15983,25,10,5
15984,11,51,1
15985,25,8,5
15986,18,58,1
15987,7,-1,3
15988,35,16,5
15989,6,-1,3
15990,19,51,1
15991,7,-1,3
15992,3,71,3
15993,11,20,1
15994,29,15,5
15995,31,50,1
15996,24,43,1
15997,24,54,1
15998,9,-1,3
15999,1,-1,3
16000,1,50,3
16001,3,-1,3
16002,31,14,5
16003,4,52,3
16004,24,44,1
16005,16,33,1
16006,7,-1,3
16007,2,-1,3
16008,28,20,1
16009,4,65,3
16010,3,-1,3
16011,1,-1,3
16012,6,78,3
16013,13,49,1
16014,12,46,1
16015,5,-1,3
16016,2,35,3
16017,8,-1,3
16018,29,12,5
16019,5,79,3
16020,2,-1,3
16021,28,25,1
16022,4,24,3
16023,1,24,3
16024,8,27,1
16025,0,54,3
16026,21,56,1
16027,13,59,1
16028,1,62,3
16029,6,64,3
16030,4,66,3
16031,28,30,1
16032,4,40,1
16033,4,59,3
16034,15,53,1
16035,3,50,3
16036,12,50,3
16037,7,40,1
16038,4,72,3
16039,33,53,1
16040,16,40,1
16041,11,58,1
16042,12,52,1
16043,15,46,1
16045,4,54,3
16046,1,60,3
16047,20,31,1
16048,16,34,1
16049,25,6,5
16050,36,4,5
16051,0,58,3
16052,14,48,1
16053,15,20,1
16054,15,46,1
16055,39,44,1
16056,10,35,1
16057,11,58,3
16058,12,50,1
16059,13,42,1
16060,19,43,1
16061,14,40,1
16062,11,49,1
16063,3,28,3
16064,13,31,1
16065,7,30,1
16066,9,40,1
16067,3,52,3
16068,22,41,1
16069,11,56,1
16070,6,21,1
16071,7,51,3
16072,11,43,1
16073,5,34,1
16074,32,4,5
16075,5,2,3
16076,17,31,1
16077,14,45,1
16078,7,33,1
16079,27,29,5
16080,35,4,5
16081,33,4,5
16082,31,9,5
16083,13,55,1
16084,5,62,3
16085,20,59,1
16086,8,57,1
16087,7,62,3
16088,0,68,3
16089,12,50,1
16090,12,40,1
16091,35,37,1
16092,8,35,1
16093,1,35,3
16094,8,45,1
16095,31,9,5
16096,28,10,5
16097,28,7,5
16098,25,22,5
16099,12,20,1
16100,7,26,1
16101,16,27,1
16102,5,77,3
16103,5,54,3
16104,15,57,1
16105,37,22,1
16106,4,77,3
16107,6,47,1
16108,22,20,1
16109,36,19,5
16110,30,17,5
16111,8,22,1
16112,11,22,1
16113,26,27,5
16114,12,32,1
16115,13,37,1
16116,14,42,1
16117,13,27,1
16118,32,37,1
16119,26,42,1
16120,9,27,1
16121,14,24,1
16122,12,27,1
16123,11,45,1
16124,21,45,1
16125,11,45,1
16126,21,35,1
16127,14,25,1
16128,5,0,3
16129,12,25,1
16130,6,37,1
16131,6,55,3
16132,0,84,3
16133,27,55,1
16134,28,10,5
16135,16,45,1
16136,14,45,1
16137,11,25,1
16138,18,32,1
16139,32,32,1
16140,3,86,3
16141,7,24,3
16142,31,22,5
16143,14,49,1
16144,5,52,3
16145,10,48,1
16146,20,49,1
16147,9,-1,3
16148,27,14,5
16149,31,10,5
16150,1,90,3
16151,2,-1,3
16152,2,-1,3
16153,1,-1,3
16154,34,27,1
16155,32,16,5
16156,30,20,1
16157,1,-1,3
16158,28,16,5
16159,6,-1,3
16160,22,34,1
16161,34,8,5
16162,12,56,1
16163,5,72,3
16164,0,77,3
16165,10,28,1
16166,16,48,1
16167,2,54,3
16168,1,-1,3
16169,17,53,1
16170,38,26,5
16171,4,-1,3
16172,4,50,1
16173,4,1,3
16174,3,-1,3
16175,29,60,1
16176,5,-1,3
16177,3,-1,3
16178,2,68,3
16179,26,14,5
16180,33,16,5
16181,12,52,1
16182,12,39,1
16183,5,-1,3
16184,9,26,1
16185,3,65,3
16186,12,39,1
16187,30,16,5
16188,2,-1,3
16189,9,35,1
16190,32,27,5
16191,2,-1,3
16192,4,-1,3
16193,30,13,5
16194,12,58,1
16195,10,49,1
16196,10,33,1
16197,9,24,1
16198,15,49,1
16199,43,46,1
16200,13,42,1
16201,12,50,1
16202,2,57,3
16203,9,44,1
16204,8,32,1
16205,34,32,1
16206,5,27,3
16207,15,23,1
16208,29,35,1
16209,33,50,1
16210,0,60,3
16211,14,35,1
16212,8,25,1
16213,8,35,1
16214,16,35,1
16215,11,45,1
16216,5,45,1
16217,26,44,1
16218,13,47,1
16219,32,7,5
16220,17,21,1
16221,1,0,3
16222,5,47,1
16223,14,42,1
16224,9,32,1
16225,39,22,1
16226,11,25,1
16227,29,27,5
16228,0,21,3
16229,14,37,1
16230,13,22,1
16231,30,27,1
16232,19,17,5
16233,18,27,1
16234,21,37,1
16235,30,27,1
16236,13,42,1
16237,15,26,1
16238,13,23,1
16239,2,45,3
16240,46,40,1
16241,8,47,1
16242,39,12,5
16243,22,14,5
16244,4,47,1
16245,29,47,1
16246,10,42,1
16247,16,22,1
16248,31,52,1
16249,17,27,1
16250,35,14,5
16251,10,45,1
16252,11,37,1
16253,28,10,5
16254,16,27,1
16255,26,22,5
16256,42,27,5
16257,30,37,1
16258,8,52,1
16259,34,5,5
16260,27,10,5
16261,35,8,5
16262,27,6,5
16263,24,4,5
16264,25,3,5
16265,30,3,5
16266,6,35,1
16267,18,27,1
16268,10,31,1
16269,19,29,1
16270,14,32,1
16271,1,2,3
16272,3,64,3
16273,10,56,1
16274,4,87,3
16275,31,15,5
16276,13,35,1
16277,4,-1,3
16278,10,42,1
16279,7,-1,3
16280,14,41,1
16281,30,10,5
16282,10,41,1
16283,29,5,5
16284,11,-1,3
16285,13,50,1
16286,2,-1,3
16287,27,13,5
16288,8,-1,3
16289,7,67,3
16290,25,8,5
16291,14,26,1
16292,12,39,1
16293,4,-1,3
16294,12,64,1
16295,44,17,5
16296,4,-1,3
16297,24,48,1
16298,1,-1,3
16299,5,-1,3
16300,12,26,1
16301,31,27,1
16302,7,52,3
16303,33,26,1
16304,29,26,5
16305,27,25,1
16306,10,22,3
16307,30,28,5
16308,9,45,1
16309,34,30,1
16310,13,28,1
16311,5,26,1
16312,19,24,1
16313,3,25,3
16314,27,19,5
16315,24,45,1
16316,28,22,5
16317,10,24,1
16318,31,55,1
16319,8,23,1
16320,35,22,1
16321,9,45,1
16322,8,25,1
16323,14,28,1
16324,7,47,1
16325,14,50,1
16326,23,26,1
16327,9,32,3
16328,18,25,1
16329,10,25,1
16330,30,25,5
16331,13,41,1
16332,2,24,3
16333,31,14,5
16334,15,48,1
16335,19,46,1
16336,3,52,3
16337,15,50,1
16338,11,20,1
16339,11,22,1
16340,4,1,3
16341,28,25,5
16343,30,25,5
16344,5,0,3
16345,11,35,1
16346,6,1,3
16347,36,25,5
16348,5,0,3
16349,32,25,1
16350,3,0,3
16351,21,35,1
16352,2,1,3
16353,37,35,1
16354,3,1,3
16355,25,25,5
16356,4,0,3
16357,11,35,1
16358,1,0,3
16359,22,7,5
16360,29,3,5
16361,27,5,5
16362,14,45,1
16363,13,40,1
16364,35,11,5
16365,24,11,5
16366,15,44,1
16367,10,44,1
16368,3,60,3
16369,4,60,3
16370,33,3,5
16371,8,2,3
16372,44,7,5
16373,45,6,5
16374,5,22,1
16375,20,11,5
16376,23,11,5
16377,33,11,5
16378,28,11,5
16379,24,11,5
16380,37,11,5
16381,26,11,5
16382,31,11,5
16383,26,37,1
16384,26,27,1
16385,37,19,5
16386,30,19,5
16387,14,47,1
16388,11,40,1
16389,12,40,1
16390,10,40,1
16391,19,40,1
16392,16,35,1
16393,24,3,5
16394,1,1,3
16395,17,48,1
16396,16,24,5
16397,13,36,1
16398,6,-1,3
16399,3,60,3
16400,6,-1,3
16401,8,45,1
16402,15,28,1
16403,13,51,1
16404,5,-1,3
16405,2,-1,3
16406,0,-1,3
16407,14,27,1
16408,3,-1,3
16409,2,-1,3
16410,5,-1,3
16411,27,39,1
16412,12,44,1
16413,7,-1,3
16414,23,30,1
16415,29,17,5
16416,4,59,3
16417,1,-1,3
16418,0,87,3
16419,29,25,1
16420,4,-1,3
16421,30,16,5
16422,24,8,5
16423,3,-1,3
16424,6,-1,3
16425,3,1,3
16426,35,19,5
16427,5,21,1
16428,33,59,1
16429,14,48,1
16430,33,36,1
16431,7,55,1
16432,21,29,5
16433,12,26,1
16434,23,37,1
16435,7,46,1
16436,32,31,1
16437,8,33,1
16438,32,55,1
16439,6,-1,3
16440,32,40,1
16441,1,-1,3
16442,2,-1,3
16443,32,14,5
16444,24,48,1
16445,0,1,3
16446,8,30,1
16447,24,23,5
16448,32,47,1
16449,15,49,1
16450,0,69,3
16451,3,-1,3
16452,17,42,1
16453,30,13,5
16454,29,15,5
16455,7,-1,3
16456,10,49,1
16457,23,28,5
16458,5,-1,3
16459,4,50,3
16460,10,57,1
16461,9,21,1
16462,23,53,1
16463,12,50,1
16464,9,-1,3
16465,8,64,3
16466,4,-1,3
16467,1,-1,3
16468,5,46,1
16469,1,-1,3
16470,23,14,5
16471,7,-1,3
16472,2,-1,3
16473,13,46,1
16474,13,30,1
16475,3,64,3
16476,18,53,1
16477,3,-1,3
16478,6,-1,3
16479,6,44,1
16480,25,47,1
16481,12,50,1
16482,2,55,3
16483,34,13,5
16484,12,32,1
16485,25,14,5
16486,2,-1,3
16487,28,6,5
16488,3,-1,3
16489,0,-1,3
16490,36,52,1
16491,2,-1,3
16492,8,-1,3
16493,2,-1,3
16494,17,47,1
16495,8,-1,3
16496,33,21,5
16497,3,-1,3
16498,31,23,1
16499,39,14,5
16500,0,40,3
16501,2,88,3
16502,11,29,1
16503,6,-1,3
16504,5,-1,3
16505,3,-1,3
16506,9,44,1
16507,14,43,1
16508,12,-1,3
16509,36,18,5
16510,17,29,1
16511,24,4,5
16512,6,37,1
16513,30,16,5
16514,36,5,5
16515,12,43,1
16516,3,-1,3
16517,36,4,5
16518,9,39,1
16519,6,-1,3
16520,10,30,1
16521,2,71,3
16522,3,-1,3
16523,1,-1,3
16524,34,13,5
16525,25,18,5
16526,3,-1,3
16527,6,-1,3
16528,27,56,1
16529,38,16,5
16530,9,-1,3
16531,17,25,1
16532,7,-1,3
16533,38,14,5
16534,2,-1,3
16535,11,52,1
16536,11,26,1
16537,41,8,5
16538,7,-1,3
16539,2,86,3
16540,1,86,3
16541,7,86,3
16542,3,37,3
16543,12,51,1
16544,3,86,3
16545,30,34,1
16546,30,29,1
16547,12,20,1
16548,4,1,3
16549,6,1,3
16550,0,0,3
16551,1,1,3
16552,7,0,3
16553,2,1,3
16554,2,1,3
16555,2,1,3
16556,5,0,3
16557,3,2,3
16558,0,0,3
16559,8,2,3
16560,8,0,3
16561,4,0,3
16562,6,1,3
16563,25,3,5
16564,4,1,3
16566,7,1,3
16567,10,1,3
16569,7,0,3
16570,2,0,3
16571,6,0,3
16572,2,0,3
16573,0,0,3
16574,0,0,3
16575,6,22,3
16576,12,22,1
16577,5,57,3
16578,6,55,3
16579,23,55,1
16580,7,55,1
16581,28,46,5
16582,33,52,1
16583,4,62,3
16584,2,67,3
16585,1,83,3
16586,0,83,3
16587,2,72,3
16588,6,67,3
16589,9,42,1
16590,5,83,3
16591,0,72,3
16592,4,67,3
16593,7,72,3
16594,2,68,3
16595,29,13,5
16596,35,15,5
16597,7,27,1
16598,8,47,1
16599,13,57,1
16600,33,32,1
16601,15,37,1
16602,32,17,5
16603,21,37,1
16604,2,78,3
16605,4,83,3
16606,38,30,1
16607,32,30,1
16608,7,23,1
16609,26,23,5
16610,33,26,1
16611,14,27,1
16612,14,52,1
16613,24,23,5
16614,7,61,3
16615,16,40,1
16616,15,55,1
16617,6,67,3
16618,5,51,3
16619,15,22,1
16620,16,20,1
16621,15,35,1
16622,12,35,1
16623,25,45,1
16624,17,35,1
16625,11,35,1
16626,14,35,1
16627,8,35,1
16628,16,42,1
16629,35,15,5
16630,23,13,5
16631,1,57,3
16632,30,25,5
16633,34,41,1
16634,12,47,1
16635,10,47,1
16636,14,47,1
16637,30,52,1
16638,7,52,1
16639,33,47,1
16640,20,52,1
16641,14,42,1
16642,14,27,1
16643,22,42,1
16644,9,42,1
16645,4,47,3
16646,11,52,1
16647,16,42,1
16648,35,19,5
16649,40,18,5
16650,28,50,1
16651,18,54,1
16652,10,43,1
16653,39,21,5
16654,1,24,3
16655,12,59,1
16656,11,30,1
16657,7,59,3
16658,9,43,1
16659,10,46,1
16660,8,1,3
16661,5,1,3
16662,8,2,3
16663,11,27,1
16664,3,51,3
16665,36,29,5
16666,19,48,1
16667,17,47,1
16668,16,56,1
16669,17,33,1
16670,5,48,1
16671,15,59,1
16672,13,49,1
16673,34,38,1
16674,14,42,1
16675,24,27,5
16676,4,60,3
16677,13,39,1
16678,13,48,1
16679,6,79,3
16680,1,1,3
16681,13,33,1
16682,32,28,1
16683,23,66,1
16684,2,61,3
16685,5,72,3
16686,6,66,3
16687,14,42,1
16688,11,58,3
16689,4,61,1
16690,5,-1,3
16691,27,15,5
16692,29,10,5
16693,15,54,1
16694,38,29,5
16695,9,37,1
16696,15,55,1
16697,4,-1,3
16698,6,80,3
16699,3,-1,3
16700,6,-1,3
16701,2,74,3
16702,29,4,5
16703,13,51,1
16704,2,-1,3
16705,13,46,1
16706,18,44,1
16707,34,4,5
16708,24,14,5
16709,7,-1,3
16710,5,-1,3
16711,7,-1,3
16712,5,-1,3
16713,4,-1,3
16714,23,30,1
16715,34,54,1
16716,28,18,5
16717,3,-1,3
16718,14,50,1
16719,3,-1,3
16720,6,-1,3
16721,4,-1,3
16722,11,42,1
16723,2,-1,3
16724,6,-1,3
16725,14,42,1
16726,5,-1,3
16727,9,53,1
16728,30,13,5
16729,5,60,3
16730,2,78,3
16731,4,-1,3
16732,9,52,1
16733,1,-1,3
16734,35,7,5
16735,18,52,1
16736,36,34,1
16737,9,40,1
16738,10,50,1
16739,0,50,3
16740,19,35,1
16741,8,37,1
16742,20,28,1
16743,7,50,1
16744,40,37,1
16745,14,21,1
16746,16,51,1
16747,6,27,1
16748,23,24,5
16749,9,23,1
16750,32,20,1
16751,21,24,1
16752,5,38,3
16753,37,12,5
16754,39,14,5
16755,4,50,3
16756,31,48,1
16757,10,58,1
16758,30,41,1
16759,31,40,1
16760,4,42,3
16761,22,52,1
16762,18,47,1
16763,17,59,1
16764,13,52,1
16765,4,42,3
16766,28,37,5
16767,10,32,1
16768,4,47,1
16769,24,47,1
16770,13,32,1
16771,36,32,1
16772,15,37,1
16773,38,47,1
16774,14,42,1
16775,15,47,1
16776,32,47,1
16777,42,27,1
16778,18,47,1
16779,6,52,3
16780,20,27,1
16781,9,47,1
16782,13,57,1
16783,29,47,1
16784,2,52,3
16785,12,57,1
16786,11,62,1
16787,20,52,1
16788,5,58,1
16789,5,-1,3
16790,5,40,1
16791,8,42,1
16792,8,-1,3
16793,32,19,5
16794,7,-1,3
16795,3,-1,3
16796,4,-1,3
16797,8,-1,3
16798,3,-1,3
16799,3,-1,3
16800,29,14,5
16801,21,24,1
16802,2,-1,3
16803,28,17,5
16804,7,-1,3
16805,9,20,1
16806,32,16,5
16807,13,23,1
16808,4,71,3
16809,35,13,5
16810,32,9,5
16811,5,-1,3
16812,6,97,3
16813,11,32,1
16814,32,21,1
16815,2,79,3
16816,5,62,3
16817,19,38,1
16818,3,-1,3
16819,13,35,1
16820,28,10,5
16821,1,-1,3
16822,33,53,1
16823,7,57,3
16824,11,39,1
16825,10,42,1
16826,13,23,1
16827,31,55,1
16828,27,25,5
16829,23,30,1
16830,4,60,3
16831,29,61,1
16832,13,30,1
16833,35,35,1
16834,7,55,1
16835,14,45,1
16836,35,45,1
16837,5,65,3
16838,11,55,1
16839,7,35,1
16840,10,64,3
16841,13,55,1
16842,5,82,3
16843,3,78,3
16844,8,25,1
16845,11,22,1
16846,17,55,1
16847,12,27,1
16848,1,-1,3
16849,3,-1,3
16850,12,49,1
16851,2,-1,3
16852,33,9,5
16853,27,55,1
16854,26,50,1
16855,23,50,1
16856,36,12,5
16857,17,19,5
16858,3,-1,3
16859,25,12,5
16860,4,-1,3
16861,32,46,1
16862,3,60,3
16863,30,46,1
16864,1,-1,3
16865,3,-1,3
16866,7,60,3
16867,33,15,5
16868,2,-1,3
16869,12,30,1
16870,15,48,1
16871,3,68,3
16872,32,15,5
16873,26,20,1
16874,8,-1,3
16875,4,70,3
16876,4,-1,3
16877,8,55,3
16878,10,27,1
16879,13,27,1
16880,16,52,1
16881,11,32,1
16882,29,62,1
16883,10,32,1
16884,14,32,1
16885,13,39,1
16886,26,25,1
16887,21,42,1
16888,13,30,1
16889,11,32,1
16890,45,34,1
16891,3,2,3
16892,17,52,1
16893,3,51,3
16894,12,25,1
16895,12,28,1
16896,23,52,1
16897,25,17,5
16898,13,39,1
16899,29,19,5
16900,12,38,1
16901,28,7,5
16902,41,9,5
16903,5,2,3
16904,0,2,3
16905,8,2,3
16906,0,2,3
16907,6,1,3
16908,5,2,3
16909,5,2,3
16910,4,2,3
16911,28,37,1
16912,15,42,1
16913,34,19,5
16914,0,2,3
16915,28,38,1
16916,27,9,5
16917,21,7,5
16918,23,38,1
16919,15,46,1
16920,28,18,5
16921,32,25,5
16922,13,35,1
16923,10,48,1
16924,30,28,5
16925,28,30,1
16926,15,33,1
16927,13,34,1
16928,10,34,1
16929,37,35,1
16930,9,35,1
16931,6,35,3
16932,14,50,1
16933,11,49,1
16934,14,46,1
16935,30,45,1
16936,14,46,1
16937,24,19,5
16938,29,18,5
16939,6,47,1
16940,40,49,1
16941,6,51,3
16942,13,46,1
16943,40,38,1
16944,10,42,1
16945,14,44,1
16946,12,46,1
16947,8,35,1
16948,38,8,5
16949,21,38,1
16950,7,56,1
16951,9,35,1
16952,43,8,5
16953,15,38,1
16954,24,12,5
16955,32,45,1
16956,27,8,5
16957,8,38,1
16958,31,12,5
16959,6,56,3
16960,29,8,5
16961,12,38,1
16962,20,56,1
16963,32,8,5
16964,23,38,1
16965,1,60,3
16966,32,38,1
16967,2,37,3
16968,21,35,1
16969,27,32,1
16970,28,28,1
16971,5,1,3
16972,10,35,1
16973,8,40,1
16974,12,25,1
16975,4,52,3
16976,38,23,1
16977,30,44,1
16978,7,-1,3
16979,15,41,1
16980,6,-1,3
16981,5,-1,3
16982,2,52,3
16983,0,-1,3
16984,24,24,5
16985,9,-1,3
16986,8,-1,3
16987,3,46,3
16988,29,25,1
16989,4,-1,3
16990,5,-1,3
16991,14,45,1
16992,13,35,1
16993,10,43,1
16994,3,-1,3
16995,27,38,1
16996,0,-1,3
16997,7,-1,3
16998,1,-1,3
16999,8,-1,3
17000,4,37,3
17001,18,68,1
17002,7,-1,3
17003,4,74,3
17004,9,32,1
17005,3,-1,3
17006,3,43,3
17007,28,15,5
17008,1,35,3
17009,3,-1,3
17010,9,-1,3
17011,11,45,1
17012,10,47,1
17013,31,32,1
17014,1,-1,3
17015,24,50,1
17016,1,-1,3
17017,33,10,5
17018,17,28,1
17019,4,-1,3
17020,1,-1,3
17021,25,15,5
17022,14,40,1
17023,5,-1,3
17024,1,88,3
17025,35,7,5
17026,9,31,1
17027,3,-1,3
17028,0,-1,3
17029,5,-1,3
17030,3,80,3
17031,26,44,1
17032,2,-1,3
17033,29,16,5
17034,23,35,1
17035,0,-1,3
17036,10,43,1
17037,16,21,1
17038,30,30,1
17039,16,48,1
17040,12,23,1
17041,5,-1,3
17042,14,46,1
17043,23,20,1
17044,30,14,5
17045,9,49,1
17046,7,-1,3
17047,2,-1,3
17048,14,37,1
17049,4,-1,3
17050,19,12,5
17051,3,55,3
17052,36,16,5
17053,0,-1,3
17054,3,-1,3
17055,22,8,5
17056,18,23,1
17057,29,14,5
17058,15,34,1
17059,5,-1,3
17060,5,52,3
17061,4,-1,3
17062,0,-1,3
17063,23,40,1
17064,9,40,1
17065,7,-1,3
17066,26,13,5
17067,11,30,1
17068,38,12,5
17069,12,66,1
17070,7,-1,3
17071,26,53,1
17072,2,-1,3
17073,3,-1,3
17074,23,13,5
17075,1,-1,3
17076,7,-1,3
17077,2,-1,3
17078,2,-1,3
17080,9,-1,3
17081,3,-1,3
17082,5,-1,3
17083,32,42,1
17084,20,30,1
17085,15,-1,3
17086,1,-1,3
17087,5,-1,3
17088,0,-1,3
17089,2,70,3
17090,1,-1,3
17092,2,50,3
17093,3,-1,3
17094,33,18,5
17095,16,47,1
17096,17,32,1
17097,11,35,1
17098,0,-1,3
17099,34,14,5
17100,41,12,5
17101,7,53,3
17102,11,60,1
17103,7,65,3
17104,10,20,1
17105,37,4,5
17106,5,-1,3
17107,0,-1,3
17108,7,-1,3
17109,5,-1,3
17110,36,18,5
17111,48,4,5
17112,9,37,1
17113,5,72,3
17114,3,-1,3
17115,24,47,1
17116,27,17,5
17117,22,46,1
17118,7,57,1
17119,4,-1,3
17120,11,38,1
17121,1,-1,3
17122,21,20,1
17123,12,30,1
17124,3,79,3
17125,19,45,1
17126,7,-1,3
17127,28,12,5
17128,0,-1,3
17129,25,14,5
17130,22,21,5
17131,18,30,1
17132,6,39,1
17133,37,16,5
17134,20,40,1
17135,3,-1,3
17136,37,9,5
17137,4,55,3
17138,30,22,5
17139,23,15,5
17140,0,-1,3
17141,25,15,5
17142,21,53,1
17143,4,-1,3
17144,37,5,5
17145,3,60,3
17147,23,10,5
17148,8,36,1
17149,15,26,1
17150,2,55,3
17151,28,45,1
17152,0,-1,3
17153,2,-1,3
17154,7,-1,3
17155,11,35,1
17156,1,0,3
17157,14,58,1
17158,36,15,5
17159,30,28,1
17160,12,29,1
17161,14,43,1
17162,12,43,1
17163,14,50,1
17164,5,-1,3
17165,5,37,3
17166,3,-1,3
17167,4,-1,3
17168,26,14,5
17169,21,48,1
17170,19,39,1
17171,4,-1,3
17172,7,-1,3
17173,4,-1,3
17174,15,42,1
17175,8,56,1
17176,6,-1,3
17177,6,-1,3
17178,11,52,1
17179,34,20,1
17181,35,55,1
17182,25,35,1
17183,13,37,1
17184,12,42,1
17185,15,27,1
17186,15,49,1
17187,36,48,1
17188,1,-1,3
17189,2,-1,3
17190,2,34,3
17191,8,-1,3
17192,1,-1,3
17193,2,-1,3
17194,5,-1,3
17195,13,40,1
17196,4,-1,3
17197,4,-1,3
17198,6,-1,3
17199,8,38,1
17200,7,-1,3
17201,16,48,1
17202,29,13,5
17203,16,23,1
17204,7,-1,3
17205,6,-1,3
17206,10,36,1
17207,1,73,3
17208,8,50,1
17209,13,32,1
17210,17,17,5
17211,1,90,3
17212,7,-1,3
17213,5,-1,3
17214,9,42,1
17215,27,32,1
17216,8,1,3
17217,30,16,5
17218,13,37,1
17219,39,20,1
17220,1,-1,3
17221,25,47,1
17222,7,-1,3
17223,25,10,5
17224,8,-1,3
17225,2,2,3
17226,5,73,3
17227,7,-1,3
17228,30,17,5
17229,3,-1,3
17230,20,38,1
17231,36,50,1
17232,2,-1,3
17233,19,37,1
17234,16,45,1
17235,14,41,1
17236,3,50,3
17237,16,41,1
17238,1,82,3
17239,8,37,1
17240,11,47,1
17241,24,37,1
17242,13,41,1
17243,17,37,1
17244,4,22,1
17245,7,32,1
17246,24,25,5
17247,6,35,1
17248,9,47,1
